"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"19/02/2025","GLD","443.50","390.50","434.17","434.17","440.00","440.00","5.83","440.00","0.00","11,138.00","4,900,720.00"
"18/02/2025","GLD","443.50","390.50","433.00","433.00","439.50","434.17","1.17","433.00","0.00","12,515.00","5,433,695.40"
"17/02/2025","GLD","443.50","390.50","435.72","435.72","433.00","433.00","-2.72","419.50","0.00","11,368.00","4,922,354.88"
"14/02/2025","GLD","443.50","390.50","432.40","432.40","435.72","435.72","3.32","419.50","0.00","15,673.00","6,828,969.60"
"13/02/2025","GLD","443.50","390.50","426.40","426.40","432.60","432.40","6.00","419.50","0.00","1,002.00","433,266.80"
"12/02/2025","GLD","443.50","390.50","433.00","433.00","426.40","426.40","-6.60","419.50","0.00","450.00","191,880.00"
"11/02/2025","GLD","443.50","390.50","433.00","433.00","433.00","433.00","0.00","419.50","0.00","0.00","0.00"
"10/02/2025","GLD","443.50","390.50","427.84","427.84","433.00","433.00","5.16","414.79","420.20","1,143.00","494,919.00"
"07/02/2025","GLD","443.50","390.50","424.60","424.60","426.40","427.84","3.24","414.79","420.20","41.00","17,541.60"
"06/02/2025","GLD","443.50","390.50","427.00","427.00","424.60","424.60","-2.40","419.50","0.00","27,715.00","11,767,789.00"
"05/02/2025","GLD","443.50","390.50","419.50","419.50","427.00","427.00","7.50","419.50","0.00","56.00","23,912.00"
"04/02/2025","GLD","443.50","390.50","421.96","421.96","419.50","419.50","-2.46","419.50","0.00","360.00","151,020.00"
"03/02/2025","GLD","443.50","390.50","421.96","421.96","421.96","421.96","0.00","421.96","0.00","0.00","0.00"
"31/01/2025","GLD","443.50","390.50","421.96","421.96","421.96","421.96","0.00","414.79","420.20","0.00","0.00"
"30/01/2025","GLD","443.50","390.50","414.79","414.79","422.00","421.96","7.17","414.79","420.20","333.00","140,511.60"
"29/01/2025","GLD","443.50","390.50","414.23","414.23","414.60","414.79","0.56","0.00","0.00","1,600.00","663,660.00"
"28/01/2025","GLD","443.50","390.50","420.13","420.13","414.23","414.23","-5.90","0.00","0.00","524.00","217,054.61"
"27/01/2025","GLD","443.50","390.50","421.10","421.10","420.13","420.13","-0.97","420.60","0.00","203.00","85,285.89"
"24/01/2025","GLD","443.50","390.50","420.60","420.60","421.10","421.10","0.50","420.60","0.00","29.00","12,211.90"
"23/01/2025","GLD","443.50","390.50","443.50","443.50","420.61","420.60","-22.90","434.00","443.50","1,860.00","782,324.13"
"22/01/2025","GLD","443.50","390.50","434.00","434.00","443.50","443.50","9.50","434.00","443.50","69,499.00","30,822,806.50"
"21/01/2025","GLD","434.00","390.50","423.48","423.48","434.00","434.00","10.52","431.70","0.00","44,204.00","19,184,402.00"
"20/01/2025","GLD","423.48","390.50","408.99","408.99","423.50","423.48","14.49","414.98","0.00","44,954.00","19,037,200.86"
"17/01/2025","GLD","416.20","390.50","405.96","405.96","408.60","408.99","3.03","0.00","409.00","597.00","244,165.00"
"16/01/2025","GLD","416.20","390.50","416.20","416.20","405.00","405.96","-10.24","405.96","405.98","14,773.00","5,997,278.40"
"15/01/2025","GLD","416.20","390.50","404.60","404.60","416.20","416.20","11.60","404.60","0.00","52.00","21,642.40"
"14/01/2025","GLD","404.60","390.50","404.60","404.60","404.60","404.60","0.00","404.60","0.00","12.00","4,855.20"
"13/01/2025","GLD","404.40","390.50","402.40","402.40","405.40","404.60","2.20","404.56","0.00","76.00","30,749.80"
"10/01/2025","GLD","40,240.00","390.50","402.40","402.40","402.40","402.40","0.00","402.40","0.00","0.00","0.00"
"09/01/2025","GLD","40,240.00","390.50","399.80","399.80","402.50","402.40","2.60","401.82","0.00","33.00","13,279.12"
"08/01/2025","GLD","399.80","390.50","399.80","399.80","399.80","399.80","0.00","399.80","0.00","4.00","1,599.20"
"06/01/2025","GLD","399.80","390.50","391.90","391.90","399.80","399.80","7.90","391.90","0.00","29,631.00","11,846,473.90"
"03/01/2025","GLD","391.90","390.50","391.90","391.90","391.90","391.90","0.00","390.50","0.00","0.00","0.00"
"02/01/2025","GLD","391.90","390.50","390.50","390.50","391.90","391.90","1.40","390.50","0.00","162.00","63,487.80"
